lr-AdamW/geometry,lr-AdamW/texture,lr-AdamW/variance,step,train/loss_rgb_mse,train/loss_rgb,train/loss_normal,train/loss_eikonal,train/loss_mask,train/loss_opaque,train/loss_sparsity,train/loss_3d_normal_smooth,train/inv_s,train_params/lambda_rgb_mse,train_params/lambda_rgb_l1,train_params/lambda_mask,train_params/lambda_eikonal,train_params/lambda_normal,train_params/lambda_3d_normal_smooth,train_params/lambda_curvature,train_params/lambda_sparsity,train_params/lambda_distortion,train_params/lambda_distortion_bg,train_params/lambda_opaque,train/num_rays,epoch,val/psnr,test/psnr
0.00023362876637500298,0.0023362876637500313,0.00023362876637500298,6499,,,,,,,,,,,,,,,,,,,,,,,,
,,,6499,0.03495258837938309,0.19142775237560272,0.022252637892961502,0.021890470758080482,0.002083203988149762,0.024041015654802322,0.019669050350785255,0.02448119781911373,552.1969604492188,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5494.0,0,,
0.00022803420720007977,0.0022803420720008023,0.00022803420720007977,6599,,,,,,,,,,,,,,,,,,,,,,,,
,,,6599,0.031099800020456314,0.18183615803718567,0.023749466985464096,0.020942460745573044,0.0012607162352651358,0.023706933483481407,0.019675608724355698,0.02290007285773754,560.0388793945312,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5459.0,0,,
0.00022257361736826182,0.0022257361736826246,0.00022257361736826182,6699,,,,,,,,,,,,,,,,,,,,,,,,
,,,6699,0.02617942914366722,0.17220951616764069,0.023746689781546593,0.021542008966207504,0.0011072118068113923,0.02272469736635685,0.019968047738075256,0.021847203373908997,560.2416381835938,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5473.0,0,,
0.00021724378880106922,0.0021724378880107007,0.00021724378880106922,6799,,,,,,,,,,,,,,,,,,,,,,,,
,,,6799,0.030827375128865242,0.1804322749376297,0.02478168159723282,0.020602215081453323,0.0009517782600596547,0.02258080057799816,0.01815875433385372,0.022332489490509033,560.660888671875,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5432.0,0,,
0.00021204159024183352,0.0021204159024183437,0.00021204159024183352,6899,,,,,,,,,,,,,,,,,,,,,,,,
,,,6899,0.02473483979701996,0.1697620153427124,0.022512581199407578,0.021936427801847458,0.0014511857880279422,0.022137083113193512,0.01799793168902397,0.02175825461745262,564.5032348632812,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5419.0,0,,
0.00020696396541609337,0.0020696396541609436,0.00020696396541609337,6999,,,,,,,,,,,,,,,,,,,,,,,,
,,,6999,0.02636159583926201,0.1672869175672531,0.022077592089772224,0.020715616643428802,0.0017045140266418457,0.0244266577064991,0.016486261039972305,0.021609192714095116,566.904541015625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5435.0,0,,
0.000202007931236045,0.0020200793123604575,0.000202007931236045,7099,,,,,,,,,,,,,,,,,,,,,,,,
,,,7099,0.025973817333579063,0.17199678719043732,0.02229350432753563,0.021032731980085373,0.00162162771448493,0.023137304931879044,0.01648848131299019,0.021182559430599213,570.8796997070312,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5496.0,0,,
0.0001971705760479865,0.0019717057604798716,0.0001971705760479865,7199,,,,,,,,,,,,,,,,,,,,,,,,
,,,7199,0.021044660359621048,0.15628546476364136,0.019785314798355103,0.0205386895686388,0.0011913003399968147,0.023370841518044472,0.017613191157579422,0.023012924939393997,566.687744140625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5547.0,0,,
0.00019244905792173178,0.0019244905792173226,0.00019244905792173178,7299,,,,,,,,,,,,,,,,,,,,,,,,
,,,7299,0.027862397953867912,0.16937504708766937,0.02300511673092842,0.020704537630081177,0.0014560031704604626,0.02354256622493267,0.01483239233493805,0.021479111164808273,572.064208984375,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5437.0,0,,
0.0001878406029809857,0.0018784060298098607,0.0001878406029809857,7399,,,,,,,,,,,,,,,,,,,,,,,,
,,,7399,0.029547322541475296,0.18110103905200958,0.021906478330492973,0.020734580233693123,0.0011543231084942818,0.022182093933224678,0.019263722002506256,0.023437678813934326,575.6024780273438,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5473.0,0,,
0.00018334250377370073,0.0018334250377370113,0.00018334250377370073,7499,,,,,,,,,,,,,,,,,,,,,,,,
,,,7499,0.02073189616203308,0.1556391566991806,0.021373817697167397,0.020297059789299965,0.0010089181596413255,0.022076040506362915,0.0226982943713665,0.024908091872930527,573.7232055664062,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5436.0,0,,
0.00017895211768145845,0.0017895211768145895,0.00017895211768145845,7599,,,,,,,,,,,,,,,,,,,,,,,,
,,,7599,0.026636967435479164,0.16813255846500397,0.021023523062467575,0.020138628780841827,0.0015885357279330492,0.024016164243221283,0.0202337633818388,0.020971711724996567,576.2088012695312,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5485.0,0,,
0.0001746668653669394,0.0017466686536693984,0.0001746668653669394,7699,,,,,,,,,,,,,,,,,,,,,,,,
,,,7699,0.024942800402641296,0.16390305757522583,0.020195215940475464,0.019575979560613632,0.0012364009162411094,0.022950174286961555,0.0213487446308136,0.023010900244116783,581.864501953125,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5442.0,0,,
0.00017048422925857088,0.0017048422925857146,0.00017048422925857088,7799,,,,,,,,,,,,,,,,,,,,,,,,
,,,7799,0.023184705525636673,0.15927989780902863,0.022823728621006012,0.019817370921373367,0.0008435819181613624,0.022492555901408195,0.02009434625506401,0.021919017657637596,580.6460571289062,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5419.0,0,,
0.00016640175207146253,0.0016640175207146312,0.00016640175207146253,7899,,,,,,,,,,,,,,,,,,,,,,,,
,,,7899,0.02319927327334881,0.1628495752811432,0.02128976210951805,0.020668117329478264,0.0012635312741622329,0.02357892319560051,0.019005995243787766,0.02338428795337677,583.8609008789062,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5461.0,0,,
0.00016241703536375895,0.0016241703536375941,0.00016241703536375895,7999,,,,,,,,,,,,,,,,,,,,,,,,
,,,7999,0.0261863823980093,0.16810190677642822,0.022588931024074554,0.01975453458726406,0.0013775982661172748,0.023171789944171906,0.01897379383444786,0.02154369466006756,580.60986328125,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5482.0,0,,
0.00015852773812756322,0.001585277381275637,0.00015852773812756322,8099,,,,,,,,,,,,,,,,,,,,,,,,
,,,8099,0.021976515650749207,0.1548924744129181,0.021491527557373047,0.020426856353878975,0.0017734102439135313,0.022118251770734787,0.022533945739269257,0.021943658590316772,586.762939453125,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5517.0,0,,
0.00015473157541360266,0.0015473157541360323,0.00015473157541360266,8199,,,,,,,,,,,,,,,,,,,,,,,,
,,,8199,0.022294895723462105,0.16281096637248993,0.02042311616241932,0.019334927201271057,0.0008698448073118925,0.022470813244581223,0.024569792672991753,0.02191843092441559,587.75341796875,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5474.0,0,,
0.00015102631698882878,0.0015102631698882952,0.00015102631698882878,8299,,,,,,,,,,,,,,,,,,,,,,,,
,,,8299,0.02617679163813591,0.16627903282642365,0.022299950942397118,0.02000192552804947,0.0018631337443366647,0.02432580292224884,0.01945389062166214,0.021639524027705193,587.6270751953125,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5460.0,0,,
0.00014740978602616268,0.0014740978602616338,0.00014740978602616268,8399,,,,,,,,,,,,,,,,,,,,,,,,
,,,8399,0.022228913381695747,0.15579725801944733,0.022190816700458527,0.01999821327626705,0.001306759426370263,0.023152533918619156,0.021305929869413376,0.020426064729690552,586.3655395507812,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5405.0,0,,
0.00014387985782561577,0.0014387985782561641,0.00014387985782561577,8499,,,,,,,,,,,,,,,,,,,,,,,,
,,,8499,0.02459321729838848,0.1642366498708725,0.020961185917258263,0.020001782104372978,0.0008960791165009141,0.021247897297143936,0.020590152591466904,0.021327808499336243,590.579345703125,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5431.0,0,,
0.00014043445856603626,0.0014043445856603684,0.00014043445856603626,8599,,,,,,,,,,,,,,,,,,,,,,,,
,,,8599,0.023807140067219734,0.1621326357126236,0.02295641228556633,0.02001575566828251,0.0010993883479386568,0.021793371066451073,0.020428773015737534,0.024510458111763,591.23193359375,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5502.0,0,,
0.00013707156408674571,0.0013707156408674615,0.00013707156408674571,8699,,,,,,,,,,,,,,,,,,,,,,,,
,,,8699,0.020347796380519867,0.15493014454841614,0.02182852104306221,0.019041046500205994,0.0011568608460947871,0.021998116746544838,0.02130681835114956,0.023551752790808678,593.4771728515625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5475.0,0,,
0.00013378919869835152,0.001337891986983518,0.00013378919869835152,8799,,,,,,,,,,,,,,,,,,,,,,,,
,,,8799,0.027105359360575676,0.1651977151632309,0.021301046013832092,0.01906355284154415,0.0009460891596972942,0.0233400110155344,0.019839394837617874,0.02200899086892605,595.9988403320312,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5458.0,0,,
0.00013058543402203577,0.0013058543402203605,0.00013058543402203577,8899,,,,,,,,,,,,,,,,,,,,,,,,
,,,8899,0.019950829446315765,0.1469772905111313,0.019232477992773056,0.01906922459602356,0.0009827164467424154,0.022673357278108597,0.01778818666934967,0.02112254500389099,596.8688354492188,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5473.0,0,,
0.00012745838785663935,0.001274583878566394,0.00012745838785663935,8999,,,,,,,,,,,,,,,,,,,,,,,,
,,,8999,0.02165369689464569,0.1527145355939865,0.02197072096168995,0.020477546378970146,0.002530950354412198,0.02438494749367237,0.02008041739463806,0.021606359630823135,598.2907104492188,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5472.0,0,,
,,,8999,,,,,,,,,,,,,,,,,,,,,,0,21.216962814331055,
0.00012440622307287414,0.0012440622307287427,0.00012440622307287414,9099,,,,,,,,,,,,,,,,,,,,,,,,
,,,9099,0.022562431171536446,0.15738317370414734,0.022650599479675293,0.01983480341732502,0.0013056400930508971,0.022782936692237854,0.021255843341350555,0.022086668759584427,598.8555908203125,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5466.0,0,,
0.0001214271465340171,0.0012142714653401716,0.0001214271465340171,9199,,,,,,,,,,,,,,,,,,,,,,,,
,,,9199,0.020402994006872177,0.14999832212924957,0.020378263667225838,0.018894759938120842,0.0011349761625751853,0.02394881844520569,0.019779684022068977,0.022784000262618065,600.7406616210938,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5453.0,0,,
0.00011851940804244703,0.0011851940804244716,0.00011851940804244703,9299,,,,,,,,,,,,,,,,,,,,,,,,
,,,9299,0.021092761307954788,0.15456482768058777,0.01971147395670414,0.019144289195537567,0.0009183723013848066,0.021712563931941986,0.01960761658847332,0.020887553691864014,599.61962890625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5526.0,0,,
0.00011568129931140997,0.001156812993114101,0.00011568129931140997,9399,,,,,,,,,,,,,,,,,,,,,,,,
,,,9399,0.021819302812218666,0.1516553908586502,0.019220545887947083,0.01967848464846611,0.0010621234541758895,0.02238459512591362,0.01618323102593422,0.021378125995397568,600.0475463867188,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5488.0,0,,
0.00011291115296140587,0.0011291115296140602,0.00011291115296140587,9499,,,,,,,,,,,,,,,,,,,,,,,,
,,,9499,0.024265438318252563,0.1567779928445816,0.021138444542884827,0.01931368000805378,0.0017316013108938932,0.022970816120505333,0.01891409233212471,0.01997581496834755,600.5745239257812,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5518.0,0,,
0.00011020734154060924,0.0011020734154060935,0.00011020734154060924,9599,,,,,,,,,,,,,,,,,,,,,,,,
,,,9599,0.018258538097143173,0.14218367636203766,0.02124933712184429,0.018468821421265602,0.0009216305334120989,0.022396713495254517,0.016419939696788788,0.022690271958708763,600.2890625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5534.0,0,,
0.000107568276568746,0.0010756827656874617,0.000107568276568746,9699,,,,,,,,,,,,,,,,,,,,,,,,
,,,9699,0.02578350342810154,0.1592465341091156,0.02045324631035328,0.01910911127924919,0.0011544463923200965,0.022414281964302063,0.016647394746541977,0.01952117681503296,598.23681640625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5440.0,0,,
0.000104992407603867,0.0010499240760386706,0.000104992407603867,9799,,,,,,,,,,,,,,,,,,,,,,,,
,,,9799,0.02508729323744774,0.1620824933052063,0.020770318806171417,0.01991635374724865,0.0017026244895532727,0.024348584935069084,0.016491549089550972,0.021737709641456604,603.5438232421875,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5538.0,0,,
0.00010247822133146831,0.001024782213314682,0.00010247822133146831,9899,,,,,,,,,,,,,,,,,,,,,,,,
,,,9899,0.02240125648677349,0.15590356290340424,0.020704539492726326,0.01887468248605728,0.0009627825929783285,0.02201768569648266,0.021135086193680763,0.021631157025694847,600.7864379882812,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5494.0,0,,
0.00010002424067542386,0.0010002424067542383,0.00010002424067542386,9999,,,,,,,,,,,,,,,,,,,,,,,,
,,,9999,0.020982766523957253,0.1519382745027542,0.020895451307296753,0.019462695345282555,0.0016452244017273188,0.023933200165629387,0.019183190539479256,0.020388558506965637,600.3085327148438,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5410.0,0,,
,,,10000,,,,,,,,,,,,,,,,,,,,,,1,,20.304168701171875
