Wall time,Step,Value
1701701132.5763502,1104,105.3586654663086
1701701137.246461,1114,0.9186390042304993
1701701156.8526163,1156,776.3133544921875
1701701158.7121725,1160,1087.042236328125
1701701159.1727943,1161,409.4990234375
1701701159.638068,1162,50.0042839050293
1701701168.0264635,1180,122.40473937988281
1701701174.0788267,1193,3517.12841796875
1701701180.2960315,1206,100.28189086914062
1701701192.410743,1232,1061.4609375
1701701198.002268,1244,81.0938491821289
1701701203.1267228,1255,196.2455291748047
1701701204.5293078,1258,695.2567749023438
1701701205.9281678,1261,2059.678955078125
1701701215.2523024,1281,3.0332834720611572
1701701218.0509384,1287,405.830322265625
1701701221.311243,1294,58.74951171875
1701701224.1046135,1300,1.6487948894500732
1701701231.564463,1316,376.2890625
1701701232.957881,1319,11.713138580322266
1701701238.089146,1330,69.07951354980469
1701701239.4867995,1333,0.5600613951683044
1701701240.8745432,1336,31.216136932373047
1701701241.347321,1337,7.282087326049805
1701701263.724207,1385,45.10429382324219
1701701265.1202247,1388,49.07775115966797
1701701266.5167732,1391,115.45575714111328
1701701266.982798,1392,0.9171309471130371
1701701277.4303992,1414,651.3267211914062
1701701283.0273972,1426,22.04949188232422
1701701287.686537,1436,1219.8426513671875
1701701289.5467923,1440,5.837324142456055
1701701301.192492,1465,178.2193145751953
1701701301.6594462,1466,16.98167610168457
1701701306.7883883,1477,825.3558959960938
1701701310.5083125,1485,80.99616241455078
1701701312.3704274,1489,241.68582153320312
1701701313.3029835,1491,1617.8004150390625
1701701328.2116072,1523,144.63623046875
1701701330.0697336,1527,0.3996296525001526
1701701341.7313964,1552,193.85809326171875
1701701349.181529,1568,29.868301391601562
1701701349.652782,1569,2078.42724609375
1701701356.6386747,1584,1.754786729812622
1701701358.5194068,1588,1.4959076642990112
1701701366.1344163,1604,505.3332824707031
1701701366.6017148,1605,280.8110656738281
1701701376.8951693,1627,418.5616760253906
1701701379.2238631,1632,1202.34521484375
1701701381.5490756,1637,907.0614013671875
1701701382.947366,1640,86.76226806640625
1701701385.2794302,1645,345.2674865722656
1701701386.6769753,1648,454.8036804199219
1701701392.2605636,1660,162.86935424804688
1701701395.9882865,1668,35.6492919921875
1701701399.2512715,1675,97.9775161743164
1701701402.5080502,1682,0.8112325668334961
1701701406.707414,1691,138.16177368164062
1701701408.579707,1695,763.3255615234375
1701701409.5081866,1697,412.7096862792969
1701701410.4524946,1699,1123.6683349609375
1701701411.859913,1702,1622.373779296875
1701701415.191106,1709,3.727750301361084
1701701419.388535,1718,179.07675170898438
1701701424.0401804,1728,361.7911682128906
1701701425.9057224,1732,989.2320556640625
1701701426.839382,1734,1338.32666015625
1701701428.2573524,1737,5.582089900970459
1701701430.5885959,1742,72.26176452636719
1701701431.9791977,1745,63.47444152832031
1701701432.4482896,1746,1588.39208984375
1701701441.808825,1766,1670.683837890625
1701701445.9939141,1775,242.0258026123047
1701701448.7908156,1781,395.32635498046875
1701701452.0513937,1788,161.822265625
1701701452.51577,1789,899.5587158203125
1701701456.7277956,1798,526.8511962890625
1701701460.1738403,1805,5.25309944152832
1701701470.0030282,1826,380.960693359375
1701701471.8638647,1830,541.9576416015625
1701701476.5286107,1840,654.1103515625
1701701478.3933942,1844,585.6629638671875
1701701482.5837293,1853,1.351675033569336
1701701488.6446662,1866,35.16732406616211
1701701490.0463445,1869,121.73794555664062
1701701492.8365164,1875,3.823807954788208
1701701493.800879,1877,40.73807144165039
1701701509.6425629,1911,206.13262939453125
1701701512.4435246,1917,96.446533203125
1701701520.35788,1934,52.344486236572266
1701701525.0334759,1944,704.6849975585938
1701701526.4361637,1947,71.8236083984375
1701701527.3618433,1949,1177.8714599609375
1701701535.7497482,1967,155.75921630859375
1701701542.2762682,1981,1046.3294677734375
1701701543.211743,1983,249.64776611328125
1701701551.8046722,2001,21.65145492553711
1701701553.6809943,2005,619.2490844726562
1701701557.40258,2013,97.2803726196289
1701701565.344505,2030,644.826171875
1701701568.139189,2036,638.8010864257812
1701701579.3337693,2060,1411.0872802734375
1701701585.3934307,2073,28.30183982849121
1701701586.785757,2076,129.39108276367188
1701701587.2531471,2077,777.4771728515625
1701701588.1821225,2079,697.969970703125
1701701589.114948,2081,13.818694114685059
1701701590.9775743,2085,2.114490509033203
1701701592.8416793,2089,323.9360656738281
1701701596.1054761,2096,891.321533203125
1701701603.092163,2111,0.5738787651062012
1701701618.943711,2145,0.035305991768836975
1701701620.8092637,2149,490.0350341796875
1701701624.0735319,2156,1558.6396484375
1701701628.2594938,2165,432.5035705566406
1701701633.8474252,2177,261.6096496582031
1701701638.5107617,2187,751.886474609375
1701701639.4403899,2189,2.6050233840942383
1701701640.3726053,2191,2835.17626953125
1701701642.7035348,2196,34.448829650878906
1701701644.1037736,2199,704.760498046875
1701701647.947278,2207,0.9766069650650024
1701701649.8082523,2211,0.3505234718322754
1701701659.1232948,2231,0.018668334931135178
1701701661.450256,2236,45.849403381347656
1701701661.9156263,2237,440.6773681640625
1701701662.853198,2239,74.25243377685547
1701701664.246063,2242,839.7086181640625
1701701666.1106813,2246,1324.6448974609375
1701701666.5765007,2247,46.010772705078125
1701701669.834774,2254,532.4222412109375
1701701671.2296858,2257,960.1243896484375
1701701673.5634604,2262,741.679443359375
1701701682.4277418,2281,643.904541015625
1701701687.0928812,2291,1120.3572998046875
1701701689.8917274,2297,639.4515380859375
1701701692.6862483,2303,274.369140625
1701701694.5530024,2307,126.36732482910156
1701701700.139062,2319,13.30117130279541
1701701700.6069686,2320,242.62359619140625
1701701712.2529907,2345,162.59951782226562
1701701716.4389045,2354,16.09903335571289
1701701732.752904,2389,236.55960083007812
1701701733.2167432,2390,43.515159606933594
1701701734.1473794,2392,157.38682556152344
1701701754.7807493,2436,5.176650047302246
1701701758.509781,2444,281.08905029296875
1701701761.7697043,2451,277.82135009765625
1701701762.7012694,2453,763.4430541992188
1701701763.6328351,2455,714.5308837890625
1701701765.959012,2460,189.7398681640625
1701701777.6083446,2485,0.021173641085624695
1701701778.0743642,2486,0.012220021337270737
1701701782.733346,2496,1610.0948486328125
1701701783.6672354,2498,1577.5660400390625
1701701785.9944828,2503,77.72769165039062
1701701792.5173073,2517,3647.0302734375
1701701795.3082535,2523,216.5963897705078
1701701799.498844,2532,286.451416015625
1701701806.4906378,2547,38.21695327758789
1701701808.3549309,2551,232.2164306640625
1701701809.2865646,2553,129.95892333984375
1701701820.9516876,2578,842.3461303710938
1701701826.5508919,2590,276.5018615722656
1701701831.3061306,2600,3.5727341175079346
1701701834.1034682,2606,360.95574951171875
1701701842.0152912,2623,1.5358734130859375
1701701844.8106096,2629,113.99455261230469
1701701845.2788076,2630,2112.97021484375
1701701851.7986286,2644,80.64434814453125
1701701854.5918562,2650,319.4576721191406
1701701856.9246757,2655,838.0706787109375
1701701867.6395447,2678,685.431884765625
1701701870.8835986,2685,9.74553108215332
1701701873.2081106,2690,491.51458740234375
1701701879.2718763,2703,12.478277206420898
1701701882.5378108,2710,261.907958984375
1701701889.5328214,2725,0.03357527032494545
1701701895.1222582,2737,298.05902099609375
1701701896.5219562,2740,3.035381555557251
1701701903.0408623,2754,1497.303466796875
1701701919.350411,2789,565.9327392578125
1701701919.8145623,2790,190.48133850097656
1701701920.2827523,2791,229.93197631835938
1701701928.7658873,2809,584.8800048828125
1701701935.747606,2824,50.419105529785156
1701701958.113966,2872,887.0296630859375
1701701962.3057377,2881,446.67669677734375
1701701966.500003,2890,0.42354750633239746
1701701969.293033,2896,1324.966064453125
1701701979.074371,2917,64.47540283203125
1701701980.0073814,2919,882.8953857421875
1701701980.4725132,2920,195.9744415283203
1701702002.3280578,2967,72.79527282714844
1701702006.0550337,2975,0.11147855222225189
1701702016.7773302,2998,2150.2314453125
1701702021.0561037,3007,14.484272956848145
1701702022.9226866,3011,190.57797241210938
1701702024.7860718,3015,34.30099105834961
1701702030.3782701,3027,1737.6243896484375
1701702031.7767267,3030,36.56463623046875
1701702035.5050864,3038,150.6268310546875
1701702036.8828459,3041,364.1292419433594
1701702048.0462966,3065,154.9049530029297
1701702049.9054415,3069,444.30120849609375
1701702050.836495,3071,374.745849609375
1701702063.876927,3099,90.97218322753906
1701702074.589987,3122,1068.4951171875
1701702081.5851467,3137,486.01318359375
1701702085.3133883,3145,154.97079467773438
1701702087.6475039,3150,1000.3107299804688
1701702089.983691,3155,612.8284912109375
1701702092.777303,3161,438.22943115234375
1701702100.2129693,3177,202.8509979248047
1701702108.5965192,3195,1401.619384765625
1701702109.0588198,3196,137.36941528320312
1701702112.4254215,3203,403.2352294921875
1701702113.8223052,3206,826.4725341796875
1701702125.004202,3230,668.656005859375
1701702126.397109,3233,238.82839965820312
1701702129.6666107,3240,365.0458984375
1701702131.0634627,3243,400.99530029296875
1701702131.5260575,3244,230.7755584716797
1701702132.4588833,3246,149.84365844726562
1701702132.923765,3247,365.4775390625
1701702144.5739777,3272,44.32185363769531
1701702148.7734432,3281,445.2047424316406
1701702159.9381173,3305,177.859619140625
1701702163.6713822,3313,24.647552490234375
1701702170.1897554,3327,6.2819976806640625
1701702170.6555886,3328,344.593017578125
1701702178.5707412,3345,1315.865478515625
1701702192.0875843,3374,139.40252685546875
1701702193.0171552,3376,1977.490478515625
1701702197.675104,3386,253.83094787597656
1701702205.6951272,3403,3.9888579845428467
1701702208.024033,3408,223.346923828125
1701702218.2740943,3430,282.5301818847656
1701702222.0038097,3438,713.8837280273438
1701702227.093471,3449,1014.067138671875
1701702228.0269246,3451,13.564948081970215
1701702231.2514327,3458,477.1905517578125
1701702234.0429792,3464,1.9181640148162842
1701702237.3067236,3471,1717.9090576171875
1701702240.1014242,3477,435.1888122558594
1701702241.5011268,3480,1097.3450927734375
1701702249.4157553,3497,285.14013671875
1701702255.0069091,3509,2.8773488998413086
1701702256.4022486,3512,308.4711608886719
1701702259.664454,3519,569.5050048828125
1701702267.1190565,3535,283.386474609375
1701702268.0498216,3537,229.2678985595703
1701702270.826529,3543,7.471482276916504
1701702272.6657648,3547,800.076904296875
1701702280.128455,3563,103.83413696289062
1701702288.0301242,3580,1043.6865234375
1701702297.4396398,3600,0.1578408181667328
1701702305.8062901,3618,336.2450256347656
1701702306.7373226,3620,1681.245849609375
1701702307.6699152,3622,85.18167114257812
1701702309.068079,3625,125.73225402832031
1701702310.4660988,3628,30.005733489990234
1701702318.3888075,3645,840.16845703125
1701702323.5144799,3656,371.6125793457031
1701702330.0366297,3670,24.737104415893555
1701702344.0097873,3700,953.012939453125
1701702344.9423387,3702,397.8223571777344
1701702356.13238,3726,158.9527587890625
1701702357.9999013,3730,667.8484497070312
1701702358.9334562,3732,75.02774047851562
1701702361.7312925,3738,81.90203857421875
1701702363.125755,3741,4.963967323303223
1701702364.0581114,3743,38.65614318847656
1701702368.256201,3752,589.4998168945312
1701702371.516253,3759,668.2090454101562
1701702377.5692613,3772,133.9013671875
1701702381.2948246,3780,1040.26708984375
1701702387.3528209,3793,41.782745361328125
1701702388.2802117,3795,323.8690185546875
1701702389.681616,3798,0.5328892469406128
1701702397.2320526,3814,6.528936862945557
1701702399.5617952,3819,150.39205932617188
1701702400.486062,3821,873.373779296875
1701702405.1338563,3831,601.0338134765625
1701702406.9952745,3835,0.7317274212837219
1701702420.5097115,3864,26.247892379760742
1701702422.8423781,3869,8.122345924377441
1701702426.0670161,3876,456.5570068359375
1701702446.546897,3920,126.9376220703125
1701702450.2736392,3928,29.995529174804688
1701702453.5349288,3935,130.41456604003906
1701702455.4003296,3939,550.853759765625
1701702460.525378,3950,17.893936157226562
1701702463.322081,3956,468.8199462890625
1701702466.1158109,3962,11.421266555786133
1701702476.360289,3984,18.523128509521484
1701702481.483629,3995,50.80126953125
1701702483.9091601,4000,1605.14404296875
1701702488.0920901,4009,0.0789705440402031
1701702488.560085,4010,869.468505859375
1701702494.1623733,4022,27.924413681030273
1701702499.283294,4033,63.51675033569336
1701702500.672027,4036,249.02688598632812
1701702505.3287995,4046,0.049147702753543854
1701702527.2157664,4093,721.30810546875
1701702529.5411499,4098,1409.78173828125
1701702530.0159757,4099,270.3948059082031
1701702534.6728292,4109,36.534400939941406
1701702568.5958986,4182,1109.306396484375
1701702573.718359,4193,624.0341796875
1701702574.1819265,4194,15.971908569335938
1701702575.1186657,4196,373.87457275390625
1701702576.046503,4198,141.78123474121094
1701702577.5325174,4201,621.8088989257812
1701702577.9942644,4202,943.9362182617188
1701702589.6447165,4227,1639.7677001953125
1701702591.9720445,4232,2.648846387863159
1701702593.3704703,4235,90.91664123535156
1701702597.0954504,4243,150.46426391601562
1701702602.2201962,4254,710.0364379882812
1701702606.4096687,4263,728.3798217773438
1701702607.8086798,4266,242.57257080078125
1701702608.2717943,4267,865.0347900390625
1701702615.253078,4282,248.18287658691406
1701702622.7141693,4298,40.84986877441406
1701702625.515992,4304,369.10565185546875
1701702627.3828344,4308,75.70030212402344
1701702631.5790558,4317,3.1356360912323
1701702632.5130765,4319,758.3654174804688
1701702636.6882105,4328,365.9855041503906
1701702638.5537612,4332,313.2586669921875
1701702643.6770358,4343,901.2008056640625
1701702655.7888527,4369,1698.49951171875
1701702659.9822109,4378,84.35887145996094
1701702666.960476,4393,462.365966796875
1701702670.2884092,4400,1396.3603515625
1701702673.0593064,4406,448.9559326171875
1701702674.92829,4410,1018.1365356445312
1701702675.3905165,4411,1604.39599609375
1701702684.2416348,4430,691.5528564453125
1701702685.6408234,4433,1236.166748046875
1701702702.3223102,4469,2.347846269607544
1701702705.1225715,4475,450.0461120605469
1701702712.1147377,4490,115.20690155029297
1701702713.0436876,4492,1045.491455078125
1701702720.9623115,4509,18.169628143310547
1701702721.4277537,4510,247.65084838867188
1701702730.2779431,4529,244.02224731445312
1701702730.7421842,4530,41.80393981933594
1701702732.1449394,4533,0.10331444442272186
1701702736.3328428,4542,456.19805908203125
1701702741.4579508,4553,80.29905700683594
1701702753.0775104,4578,198.60214233398438
1701702754.4746644,4581,3.552220582962036
1701702759.591367,4592,1371.3646240234375
1701702760.9892952,4595,552.7813720703125
1701702761.9010985,4597,487.22967529296875
1701702762.840632,4599,569.6279907226562
1701702768.4920971,4611,18.099525451660156
1701702776.4140513,4628,541.313232421875
1701702786.1976933,4649,388.42083740234375
1701702789.4538884,4656,676.7775268554688
1701702793.1804361,4664,550.4676513671875
1701702795.0438013,4668,533.92333984375
1701702798.3112006,4675,1851.9407958984375
1701702798.771154,4676,538.572265625
1701702799.2335267,4677,10.083016395568848
1701702803.9003212,4687,294.50048828125
1701702816.0094256,4713,255.03834533691406
1701702818.3393185,4718,0.12068792432546616
1701702825.8015816,4734,551.360595703125
1701702830.9344246,4745,905.2734375
1701702832.7952647,4749,428.9908752441406
1701702833.2619882,4750,4.791443824768066
1701702836.9939413,4758,0.45611223578453064
1701702839.7890446,4764,28.347877502441406
1701702841.186382,4767,358.7886047363281
1701702845.3800411,4776,598.7352294921875
1701702847.2424908,4780,1080.3868408203125
1701702850.5005736,4787,968.7852783203125
1701702850.9691484,4788,25.831167221069336
1701702853.7668068,4794,632.1419677734375
1701702856.63826,4800,33.84990310668945
1701702857.5673285,4802,57.15396499633789
1701702858.9658856,4805,386.4434814453125
1701702875.2721627,4840,0.35223692655563354
1701702880.8402948,4852,6.012347221374512
1701702889.6750407,4871,21.258176803588867
1701702890.6058526,4873,156.20269775390625
1701702900.3660781,4894,8.775018692016602
1701702909.6859586,4914,276.9333801269531
1701702920.864208,4938,9.643120765686035
1701702922.2574894,4941,109.86007690429688
1701702928.3146157,4954,4.562990188598633
1701702932.0429378,4962,847.1123657226562
1701702936.2310188,4971,394.90313720703125
1701702937.6289468,4974,18.977088928222656
1701702938.5605211,4976,607.786865234375
1701702939.0202746,4977,898.8922729492188
1701702959.5717602,5021,475.5982666015625
1701702962.3694584,5027,223.15151977539062
1701702963.770106,5030,4.622984886169434
1701702967.0204887,5037,203.10076904296875
1701702973.0783896,5050,754.83544921875
1701702974.0093734,5052,706.65673828125
1701702974.4763665,5053,7.111664295196533
1701702977.7349179,5060,333.90594482421875
1701702986.1191845,5078,1382.989990234375
1701702996.8336327,5101,120.34283447265625
1701702999.1612728,5106,59.5641975402832
1701703008.4783375,5126,26.094562530517578
1701703009.4110725,5128,42.64906311035156
1701703012.2073317,5134,1704.543212890625
1701703024.3165157,5160,969.6173095703125
1701703026.647829,5165,491.5090637207031
1701703034.558955,5182,295.83831787109375
1701703043.0326886,5200,838.6912231445312
1701703046.7591107,5208,80.61640930175781
1701703057.4530501,5231,64.27030944824219
1701703059.3180113,5235,865.25390625
1701703061.1837995,5239,2.007599353790283
1701703061.6459608,5240,661.4083251953125
1701703073.6966848,5266,534.841064453125
1701703084.3751006,5289,178.171630859375
1701703097.8438442,5318,104.37785339355469
1701703102.8762512,5329,564.4183349609375
1701703110.313378,5345,630.3046875
1701703116.835871,5359,638.8124389648438
1701703117.3025858,5360,1311.08447265625
1701703126.5984945,5380,2.5927176475524902
1701703137.8648453,5404,926.2841186523438
1701703145.3147786,5420,1124.1995849609375
1701703154.1182811,5439,166.57354736328125
1701703155.517228,5442,0.0049908580258488655
1701703157.845182,5447,577.0400390625
1701703175.1077585,5484,283.0012512207031
1701703178.367605,5491,999.1205444335938
1701703180.234762,5495,26.99762535095215
1701703183.027193,5501,439.607666015625
1701703185.8197725,5507,745.5186767578125
1701703188.148315,5512,0.03116963990032673
1701703189.5459006,5515,652.5968017578125
1701703190.4773035,5517,1053.277099609375
1701703201.6548016,5541,962.1167602539062
1701703205.38065,5549,592.8076782226562
1701703213.3022654,5566,583.03125
1701703215.6329057,5571,211.27481079101562
1701703216.5630639,5573,706.3646850585938
1701703222.1356397,5585,508.0499572753906
1701703223.0608947,5587,158.38140869140625
1701703225.8436124,5593,275.16729736328125
1701703231.5179336,5605,121.39810180664062
1701703233.8506982,5610,782.1256713867188
1701703238.5072107,5620,101.75396728515625
1701703243.1763718,5630,1479.893310546875
1701703256.2200582,5658,183.55259704589844
1701703257.1512673,5660,16.484113693237305
1701703259.0161285,5664,1885.271484375
1701703265.9777484,5679,681.201416015625
1701703285.0018935,5720,3425.74169921875
1701703286.390888,5723,635.5606689453125
1701703294.7812352,5741,389.42303466796875
1701703303.1797085,5759,1356.4825439453125
1701703311.107995,5776,164.45542907714844
1701703312.4852707,5779,57.07807159423828
1701703314.79902,5784,694.92041015625
1701703317.1258748,5789,568.9515991210938
1701703325.5861812,5807,279.9478759765625
1701703326.05422,5808,220.0699920654297
1701703333.9753058,5825,0.02735785022377968
1701703335.3684924,5828,1344.378662109375
1701703338.6306875,5835,1.1668834686279297
1701703351.2138634,5862,111.85003662109375
1701703352.1417797,5864,534.8114013671875
1701703355.4048443,5871,262.06787109375
1701703363.791399,5889,325.65264892578125
1701703367.989432,5898,0.5142945647239685
1701703372.1845345,5907,7.060290336608887
1701703376.8282378,5917,0.07320007681846619
1701703381.9574387,5928,0.27213048934936523
1701703383.8198695,5932,962.7921142578125
1701703384.2850597,5933,1011.4356689453125
1701703393.1386993,5952,1.1566895246505737
1701703395.465476,5957,251.83282470703125
1701703396.3803499,5959,1933.852783203125
1701703398.2441916,5963,970.923583984375
1701703402.414779,5972,1488.78466796875
1701703410.79772,5990,455.9561462402344
1701703420.1981118,6010,55.27989959716797
1701703422.520179,6015,0.15883800387382507
1701703426.7210133,6024,687.9989013671875
1701703429.5147333,6030,649.764404296875
1701703429.9814014,6031,1192.94873046875
1701703431.848903,6035,756.50244140625
1701703433.2471402,6038,179.48287963867188
1701703443.472881,6060,1089.559326171875
1701703451.8579748,6078,0.4957171678543091
1701703453.7219841,6082,999.1287841796875
1701703456.0503473,6087,9.55327033996582
1701703463.482865,6103,354.9615478515625
1701703464.4111133,6105,415.8970947265625
1701703469.070556,6115,1223.5128173828125
1701703471.8658886,6121,19.574684143066406
1701703472.7950268,6123,39.619285583496094
1701703475.5920067,6129,2.137498378753662
1701703476.5203176,6131,522.5532836914062
1701703477.4484406,6133,13.191471099853516
1701703483.022214,6145,334.29498291015625
1701703483.9578378,6147,2.269780158996582
1701703484.8893187,6149,0.1258522868156433
1701703495.5824912,6172,69.96321105957031
1701703499.7818966,6181,2.6705918312072754
1701703501.1777434,6184,4.715742111206055
1701703508.698,6200,410.0860595703125
1701703513.7916634,6211,1.1006838083267212
1701703514.718916,6213,23.570938110351562
1701703517.5154505,6219,386.0782165527344
1701703523.5729835,6232,889.0325927734375
1701703525.9013858,6237,478.6903076171875
1701703529.163317,6244,198.90589904785156
1701703531.9371119,6250,600.246337890625
1701703537.9713566,6263,1054.0927734375
1701703550.0694854,6289,747.2803344726562
1701703560.7809238,6312,475.4515380859375
1701703562.6441169,6316,1288.18994140625
1701703563.1121645,6317,189.90672302246094
1701703566.37176,6324,60.383201599121094
1701703574.2845848,6341,1822.2864990234375
1701703579.4140997,6352,0.5266634225845337
1701703584.5400233,6363,1246.564453125
1701703587.8020139,6370,1280.7391357421875
1701703590.5967498,6376,213.84288024902344
1701703601.852913,6400,692.341796875
1701703627.496234,6455,0.6950786113739014
1701703629.3658137,6459,1265.127197265625
1701703635.425411,6472,1046.285400390625
1701703642.3783863,6487,1583.3154296875
1701703646.088357,6495,16.168615341186523
1701703646.553815,6496,834.5546264648438
1701703648.4181788,6500,144.44058227539062
1701703653.080299,6510,154.7128448486328
1701703657.733776,6520,70.37544250488281
1701703658.2033784,6521,568.6549072265625
1701703658.6668782,6522,40.65306091308594
1701703662.3943388,6530,540.0490112304688
1701703671.712878,6550,85.08970642089844
1701703682.8909574,6574,445.321044921875
1701703686.1506414,6581,0.026951797306537628
1701703687.5462976,6584,609.5328369140625
1701703692.2033136,6594,375.68951416015625
1701703696.4710054,6603,499.4264831542969
1701703697.8518102,6606,109.32318115234375
1701703702.5121477,6616,579.1544189453125
1701703704.8446062,6621,1402.058837890625
1701703721.5829666,6657,726.6671752929688
1701703725.7571738,6666,31.81081771850586
1701703726.6879802,6668,629.1173706054688
1701703728.551532,6672,320.7093505859375
1701703731.3441417,6678,419.935791015625
1701703732.742363,6681,21.442096710205078
1701703735.9819403,6688,6.3320488929748535
1701703739.6691082,6696,692.9712524414062
1701703741.064571,6699,133.62942504882812
1701703744.7851272,6707,331.99383544921875
1701703746.6334188,6711,547.51123046875
1701703748.4774601,6715,66.13568115234375
1701703759.194123,6738,753.0894775390625
1701703761.0585632,6742,480.2918701171875
1701703764.3131878,6749,181.557373046875
1701703766.1870542,6753,0.9672531485557556
1701703771.3110325,6764,333.232421875
1701703776.9080346,6776,312.67022705078125
1701703784.346748,6792,237.68026733398438
1701703796.078516,6817,26.127559661865234
1701703803.0652802,6832,1313.42529296875
1701703809.5888526,6846,5.928420066833496
1701703813.3140259,6854,359.4637756347656
1701703817.0407329,6862,998.019287109375
1701703819.8352406,6868,726.04296875
1701703820.2968495,6869,538.2213745117188
1701703832.4103363,6895,2.699449062347412
1701703838.9216268,6909,0.39535102248191833
1701703850.5598567,6934,46.479156494140625
1701703858.4548275,6951,892.1253662109375
1701703864.0408516,6963,231.41867065429688
1701703865.441228,6966,5.513583660125732
1701703868.2398825,6972,245.53982543945312
1701703876.622496,6990,646.686767578125
1701703877.5550005,6992,62.175323486328125
1701703886.016045,7010,5.566431999206543
1701703887.8567271,7014,0.28287601470947266
1701703897.6446297,7035,176.66049194335938
1701703899.5063605,7039,265.20050048828125
1701703902.7294185,7046,1053.0810546875
1701703908.7944772,7059,36.569549560546875
1701703911.5687842,7065,470.13958740234375
1701703918.1002119,7079,29.315153121948242
1701703923.6860113,7091,928.5009765625
1701703930.6774244,7106,481.9437561035156
1701703934.4013517,7114,826.9957275390625
1701703934.8691542,7115,234.835693359375
1701703945.1186361,7137,1341.823486328125
1701703946.9825044,7141,241.05325317382812
