lr-AdamW/geometry,lr-AdamW/texture,lr-AdamW/variance,step,train/loss_rgb_mse,train/loss_rgb,train/loss_normal,train/loss_eikonal,train/loss_mask,train/loss_opaque,train/loss_sparsity,train/loss_3d_normal_smooth,train/inv_s,train_params/lambda_rgb_mse,train_params/lambda_rgb_l1,train_params/lambda_mask,train_params/lambda_eikonal,train_params/lambda_normal,train_params/lambda_3d_normal_smooth,train_params/lambda_curvature,train_params/lambda_sparsity,train_params/lambda_distortion,train_params/lambda_distortion_bg,train_params/lambda_opaque,train/num_rays,epoch,val/psnr,test/psnr
,,,6599,0.03948920965194702,0.22604772448539734,0.010274199768900871,0.012804999016225338,0.001231732196174562,0.02553180605173111,0.00528228934854269,0.010340702719986439,201.0785675048828,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00022257361736826182,0.0022257361736826246,0.00022257361736826182,6699,,,,,,,,,,,,,,,,,,,,,,,,
,,,6699,0.034227464348077774,0.2073487639427185,0.010418001562356949,0.012798060663044453,0.0017301944317296147,0.026445584371685982,0.00812235102057457,0.011657774448394775,198.59573364257812,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00021724378880106922,0.0021724378880107007,0.00021724378880106922,6799,,,,,,,,,,,,,,,,,,,,,,,,
,,,6799,0.03564653545618057,0.21448631584644318,0.010890543460845947,0.012384091503918171,0.0009948043152689934,0.025151673704385757,0.007328543812036514,0.011914081871509552,199.7945098876953,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00021204159024183352,0.0021204159024183437,0.00021204159024183352,6899,,,,,,,,,,,,,,,,,,,,,,,,
,,,6899,0.03408743441104889,0.2133699655532837,0.009774191305041313,0.012285493314266205,0.001208949601277709,0.027105122804641724,0.006916883867233992,0.0125979483127594,198.1305389404297,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00020696396541609337,0.0020696396541609436,0.00020696396541609337,6999,,,,,,,,,,,,,,,,,,,,,,,,
,,,6999,0.03335460275411606,0.21015869081020355,0.010371711105108261,0.012149177491664886,0.0015682526864111423,0.025820661336183548,0.00784249510616064,0.011958051472902298,200.12774658203125,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.000202007931236045,0.0020200793123604575,0.000202007931236045,7099,,,,,,,,,,,,,,,,,,,,,,,,
,,,7099,0.03300495818257332,0.20769886672496796,0.010161716490983963,0.011838776990771294,0.0012920182198286057,0.025031041353940964,0.006552645470947027,0.010938572697341442,201.65293884277344,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.0001971705760479865,0.0019717057604798716,0.0001971705760479865,7199,,,,,,,,,,,,,,,,,,,,,,,,
,,,7199,0.032221950590610504,0.20658525824546814,0.010477694682776928,0.011673713102936745,0.001207460998557508,0.025144856423139572,0.005301572382450104,0.010995199903845787,200.49539184570312,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00019244905792173178,0.0019244905792173226,0.00019244905792173178,7299,,,,,,,,,,,,,,,,,,,,,,,,
,,,7299,0.034734077751636505,0.21475163102149963,0.011235872283577919,0.011982932686805725,0.001965161645784974,0.025957560166716576,0.005244768224656582,0.01001959852874279,201.34815979003906,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.0001878406029809857,0.0018784060298098607,0.0001878406029809857,7399,,,,,,,,,,,,,,,,,,,,,,,,
,,,7399,0.030312683433294296,0.19743283092975616,0.009646996855735779,0.012108121067285538,0.0013690295163542032,0.026246139779686928,0.006660471670329571,0.012435096316039562,199.0630340576172,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00018334250377370073,0.0018334250377370113,0.00018334250377370073,7499,,,,,,,,,,,,,,,,,,,,,,,,
,,,7499,0.028323490172624588,0.19825014472007751,0.009749993681907654,0.01233428530395031,0.0025224105920642614,0.026761211454868317,0.005696956999599934,0.010600261390209198,200.15762329101562,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00017895211768145845,0.0017895211768145895,0.00017895211768145845,7599,,,,,,,,,,,,,,,,,,,,,,,,
,,,7599,0.034946516156196594,0.2131129801273346,0.010029198601841927,0.011986963450908661,0.0015528213698416948,0.026136383414268494,0.005961208138614893,0.01234752219170332,202.372314453125,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.0001746668653669394,0.0017466686536693984,0.0001746668653669394,7699,,,,,,,,,,,,,,,,,,,,,,,,
,,,7699,0.02867857739329338,0.19789627194404602,0.010249029844999313,0.011043249629437923,0.000983690144494176,0.023476701229810715,0.005826262757182121,0.011014050804078579,201.3316650390625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00017048422925857088,0.0017048422925857146,0.00017048422925857088,7799,,,,,,,,,,,,,,,,,,,,,,,,
,,,7799,0.03509950637817383,0.20241300761699677,0.010338791646063328,0.011585403233766556,0.0017239961307495832,0.02752264030277729,0.00656024320051074,0.012322336435317993,201.33090209960938,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00016640175207146253,0.0016640175207146312,0.00016640175207146253,7899,,,,,,,,,,,,,,,,,,,,,,,,
,,,7899,0.031132740899920464,0.20616166293621063,0.010473998263478279,0.012002884410321712,0.0016163247637450695,0.02626824378967285,0.007413899526000023,0.01145857386291027,200.05474853515625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00016241703536375895,0.0016241703536375941,0.00016241703536375895,7999,,,,,,,,,,,,,,,,,,,,,,,,
,,,7999,0.03405508026480675,0.20374859869480133,0.009783407673239708,0.011358984746038914,0.0017910500755533576,0.026385117322206497,0.008868349716067314,0.01182777713984251,201.3973388671875,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00015852773812756322,0.001585277381275637,0.00015852773812756322,8099,,,,,,,,,,,,,,,,,,,,,,,,
,,,8099,0.03290947526693344,0.20337150990962982,0.009794316254556179,0.011737417429685593,0.0011227723443880677,0.025281723588705063,0.008223483338952065,0.01124549936503172,201.06130981445312,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00015473157541360266,0.0015473157541360323,0.00015473157541360266,8199,,,,,,,,,,,,,,,,,,,,,,,,
,,,8199,0.03433554247021675,0.20666912198066711,0.010908343829214573,0.011450204998254776,0.0013556164922192693,0.025299005210399628,0.00775957154110074,0.011492999270558357,202.72157287597656,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00015102631698882878,0.0015102631698882952,0.00015102631698882878,8299,,,,,,,,,,,,,,,,,,,,,,,,
,,,8299,0.03165556490421295,0.2012609988451004,0.009759461507201195,0.01115015335381031,0.0014112741919234395,0.025622405111789703,0.00633957190439105,0.011341437697410583,202.2194366455078,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00014740978602616268,0.0014740978602616338,0.00014740978602616268,8399,,,,,,,,,,,,,,,,,,,,,,,,
,,,8399,0.03219858929514885,0.2067839801311493,0.008756818249821663,0.011448688805103302,0.0012156455777585506,0.0263308547437191,0.008175749331712723,0.011633014306426048,200.62745666503906,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00014387985782561577,0.0014387985782561641,0.00014387985782561577,8499,,,,,,,,,,,,,,,,,,,,,,,,
,,,8499,0.03066839650273323,0.19528384506702423,0.010068684816360474,0.010959140956401825,0.0010854421416297555,0.02506515569984913,0.007449929602444172,0.011742992326617241,202.99781799316406,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00014043445856603626,0.0014043445856603684,0.00014043445856603626,8599,,,,,,,,,,,,,,,,,,,,,,,,
,,,8599,0.028712349012494087,0.19546546041965485,0.009951264597475529,0.011272797361016273,0.0014415221521630883,0.0257119070738554,0.006666501984000206,0.01206299103796482,202.7199249267578,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00013707156408674571,0.0013707156408674615,0.00013707156408674571,8699,,,,,,,,,,,,,,,,,,,,,,,,
,,,8699,0.0319855697453022,0.20326173305511475,0.009729900397360325,0.011309411376714706,0.0019042384810745716,0.027163110673427582,0.007746215909719467,0.011483078822493553,202.26889038085938,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00013378919869835152,0.001337891986983518,0.00013378919869835152,8799,,,,,,,,,,,,,,,,,,,,,,,,
,,,8799,0.028754955157637596,0.19274549186229706,0.009263595566153526,0.011079400777816772,0.0028438419103622437,0.027995571494102478,0.005379966925829649,0.01051483117043972,202.7300567626953,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00013058543402203577,0.0013058543402203605,0.00013058543402203577,8899,,,,,,,,,,,,,,,,,,,,,,,,
,,,8899,0.0310271754860878,0.1977647840976715,0.01019289717078209,0.010963198728859425,0.002409339416772127,0.02640296146273613,0.004955521784722805,0.010897117666900158,202.576904296875,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00012745838785663935,0.001274583878566394,0.00012745838785663935,8999,,,,,,,,,,,,,,,,,,,,,,,,
,,,8999,0.028433598577976227,0.1896752417087555,0.009428135119378567,0.010651917196810246,0.001201631035655737,0.026090065017342567,0.008015694096684456,0.010888984426856041,203.00653076171875,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
,,,8999,,,,,,,,,,,,,,,,,,,,,,0,20.44715118408203,
0.00012440622307287414,0.0012440622307287427,0.00012440622307287414,9099,,,,,,,,,,,,,,,,,,,,,,,,
,,,9099,0.030142247676849365,0.19787825644016266,0.009235095232725143,0.011045514605939388,0.0021744845435023308,0.027556290850043297,0.006497724447399378,0.009988644160330296,203.0252227783203,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.0001214271465340171,0.0012142714653401716,0.0001214271465340171,9199,,,,,,,,,,,,,,,,,,,,,,,,
,,,9199,0.030568772926926613,0.1965857297182083,0.009324399754405022,0.010568075813353062,0.0012016543187201023,0.02474023960530758,0.0076200771145522594,0.010784290730953217,205.13583374023438,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00011851940804244703,0.0011851940804244716,0.00011851940804244703,9299,,,,,,,,,,,,,,,,,,,,,,,,
,,,9299,0.027935292571783066,0.19595786929130554,0.009915731847286224,0.010973836295306683,0.0012875315733253956,0.025571998208761215,0.008136902004480362,0.010746648535132408,204.92698669433594,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00011568129931140997,0.001156812993114101,0.00011568129931140997,9399,,,,,,,,,,,,,,,,,,,,,,,,
,,,9399,0.03370533883571625,0.20211660861968994,0.010249569080770016,0.011067190207540989,0.0011686815414577723,0.025264237076044083,0.005870385095477104,0.011077809147536755,203.51576232910156,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00011291115296140587,0.0011291115296140602,0.00011291115296140587,9499,,,,,,,,,,,,,,,,,,,,,,,,
,,,9499,0.035435859113931656,0.20791170001029968,0.009616795927286148,0.010616714134812355,0.0017138534458354115,0.025914402678608894,0.007812057621777058,0.010933543555438519,204.01634216308594,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00011020734154060924,0.0011020734154060935,0.00011020734154060924,9599,,,,,,,,,,,,,,,,,,,,,,,,
,,,9599,0.030047891661524773,0.19553279876708984,0.008957499638199806,0.011114838533103466,0.0012820754200220108,0.02478698268532753,0.00452604703605175,0.011064482852816582,203.55874633789062,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.000107568276568746,0.0010756827656874617,0.000107568276568746,9699,,,,,,,,,,,,,,,,,,,,,,,,
,,,9699,0.032008010894060135,0.19837196171283722,0.009334148839116096,0.011028527282178402,0.001423896523192525,0.02569286897778511,0.0066236453130841255,0.010634618811309338,203.56129455566406,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.000104992407603867,0.0010499240760386706,0.000104992407603867,9799,,,,,,,,,,,,,,,,,,,,,,,,
,,,9799,0.029061827808618546,0.19161255657672882,0.010434238240122795,0.011186226271092892,0.0018049062928184867,0.02590707689523697,0.006565900519490242,0.009603510610759258,203.2386016845703,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00010247822133146831,0.001024782213314682,0.00010247822133146831,9899,,,,,,,,,,,,,,,,,,,,,,,,
,,,9899,0.02991941012442112,0.19442354142665863,0.009063356555998325,0.011877448298037052,0.001997715560719371,0.026395734399557114,0.00923785101622343,0.011604927480220795,204.57884216308594,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
0.00010002424067542386,0.0010002424067542383,0.00010002424067542386,9999,,,,,,,,,,,,,,,,,,,,,,,,
,,,9999,0.029253942891955376,0.19458642601966858,0.008786981925368309,0.01133964117616415,0.0014762026257812977,0.024430271238088608,0.007213698700070381,0.009718276560306549,204.9860382080078,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8192.0,0,,
,,,10000,,,,,,,,,,,,,,,,,,,,,,1,,20.788284301757812
